Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Bedford Park,43.73482878750001,-79.41869299999999,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
Bedford Park,43.73482878750001,-79.41869299999999,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
Bedford Park,43.73482878750001,-79.41869299999999,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
Bedford Park,43.73482878750001,-79.41869299999999,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
Bedford Park,43.73482878750001,-79.41869299999999,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
Bedford Park,43.73482878750001,-79.41869299999999,Starbucks,43.7325643756872,-79.4192305175256,Coffee Shop
Bedford Park,43.73482878750001,-79.41869299999999,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
Bedford Park,43.73482878750001,-79.41869299999999,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
Bedford Park,43.73482878750001,-79.41869299999999,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
Bedford Park,43.73482878750001,-79.41869299999999,Shoppers Drug Mart,43.73627469604449,-79.41999933309785,Pharmacy
Bedford Park,43.73482878750001,-79.41869299999999,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
Bedford Park,43.73482878750001,-79.41869299999999,Dino's No Frills,43.73048664218584,-79.41870350421509,Grocery Store
Bedford Park,43.73482878750001,-79.41869299999999,Il Fornaro,43.734073,-79.41987,Italian Restaurant
Bedford Park,43.73482878750001,-79.41869299999999,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
Bedford Park,43.73482878750001,-79.41869299999999,McDonald's,43.73259250589356,-79.41966584226944,Fast Food Restaurant
Bedford Park,43.73482878750001,-79.41869299999999,Pizza Pizza,43.731952,-79.415019,Pizza Place
Bedford Park,43.73482878750001,-79.41869299999999,Baskin Robbins,43.73331413324141,-79.41945159484654,Ice Cream Shop
Bendale,43.75806721896001,-79.25658681812001,Thomson Memorial Park,43.758891136195544,-79.25450028760426,Park
Bendale,43.75806721896001,-79.25658681812001,Thomson Memorial Dog Park,43.75625331806605,-79.25329447767166,Dog Run
Bendale,43.75806721896001,-79.25658681812001,Scarborough Historical Museum,43.757926,-79.254633,History Museum
Bendale,43.75806721896001,-79.25658681812001,Thomson Park Tennis Club,43.756073581682955,-79.25515299287007,Tennis Court
Bendale,43.75806721896001,-79.25658681812001,Scarborough Ribfest,43.75551951599321,-79.25409794617734,BBQ Joint
Bennington Heights,43.69672979999999,-79.37173200000002,Loblaws,43.69653731817795,-79.37066172569779,Grocery Store
Bennington Heights,43.69672979999999,-79.37173200000002,TD Canada Trust,43.69693634382208,-79.36949908733368,Bank
Bennington Heights,43.69672979999999,-79.37173200000002,Pizza Hut,43.70078245458443,-79.3730836474508,Pizza Place
Bennington Heights,43.69672979999999,-79.37173200000002,Once Upon A Child,43.700737,-79.37370811,Kids Store
Bennington Heights,43.69672979999999,-79.37173200000002,Rexall,43.69675214766378,-79.36969348391074,Pharmacy
Birchcliff,43.695662324400004,-79.26125169459999,Rosetta McLain Gardens,43.69701861855136,-79.25573911728534,Park
Birchcliff,43.695662324400004,-79.26125169459999,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
Birchcliff,43.695662324400004,-79.26125169459999,Variety Village,43.69883533655271,-79.25795245225459,Gym
Birchcliff,43.695662324400004,-79.26125169459999,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
Birchcliff,43.695662324400004,-79.26125169459999,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
Birchmount Park,43.71674167345455,-79.27407504563637,The Beer Store,43.7137652,-79.2729808,Beer Store
Birchmount Park,43.71674167345455,-79.27407504563637,TTC Stop #14964,43.71848821537806,-79.27297304765987,Bus Stop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Royal Ontario Museum - ROM Governors,43.66822609094647,-79.39380136609779,Office
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Museum Tavern,43.668389856295185,-79.3957298399421,Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Starbucks,43.66838851306989,-79.39752062470835,Coffee Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Isabel Bader Theatre,43.66732927030892,-79.39260350506324,College Theater
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Nespresso Boutique - Bar,43.66988316570838,-79.39335858121262,Coffee Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Hermes,43.669132231060935,-79.39268274923184,Clothing Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,B Espresso Bar,43.668143372259195,-79.39608691203554,Coffee Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,The Host,43.6696305868358,-79.39559945205876,Indian Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,L'Espresso Bar Mercurio,43.667607786430985,-79.39920107639665,Café
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Gardiner Museum,43.66800862048502,-79.39333429209415,Art Museum
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Burberry,43.66914488355015,-79.39314134722139,Boutique
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Remenyi House of Music,43.66831120943481,-79.39584578950773,Music Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,SEPHORA,43.668819,-79.392916,Cosmetics Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Gucci,43.66921870072212,-79.39278979877662,Women's Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Morton's,43.66960707884626,-79.39466579480776,Steakhouse
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Equinox Yorkville,43.67122,-79.394963,Gym
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Louis Vuitton,43.669020190308586,-79.39354106783867,Boutique
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Queen's Park,43.66394609897775,-79.39217952520835,Park
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,The Oxley Public House,43.67053669383452,-79.3929765998537,Gastropub
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,The Runners' Shop,43.66892420432032,-79.39507624904259,Sporting Goods Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,The Hazelton Hotel,43.670764448686846,-79.39325718465794,Hotel
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Fiorio Hair Design,43.670169709332704,-79.39140019059467,Cosmetics Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,La Société,43.669059650391596,-79.39278067195926,French Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Hemingway's,43.670080656552734,-79.39274423999642,Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Sorry Coffee Co.,43.66995375187845,-79.39182812626106,Coffee Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Tim Hortons,43.66817621882997,-79.39768776297564,Coffee Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Japan Foundation,43.66896731956775,-79.39202440210468,Art Gallery
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Bar Reyna,43.67013273394129,-79.3933873115207,Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Fieramosca Cafe,43.66938550228104,-79.39731589843764,Italian Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Bar Mercurio,43.667428494632084,-79.40032974323994,Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Duke of York,43.669186229413306,-79.39752653692135,Pub
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,The Bata Shoe Museum,43.66741594155602,-79.39996212207879,Museum
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,ONE Restaurant/Lounge,43.670809368275535,-79.39327240013003,New American Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Club Monaco,43.66878829263775,-79.39368661201557,Clothing Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Pure + Simple,43.670379564981474,-79.39163982697664,Spa
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Kit and Ace,43.66966971527848,-79.3916089922172,Boutique
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Prairie Girl Bakery,43.66914431514116,-79.39419617587501,Cupcake Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Jacques Bistro du Parc,43.670025314883446,-79.3920467921392,French Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,kate spade new york,43.67002064049072,-79.39254919646802,Women's Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,McDonald's,43.66845609921161,-79.39516709057563,Fast Food Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Windsor Arms Hotel,43.66878109726942,-79.39084999617495,Hotel
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Dimmi,43.670061950906884,-79.3926795545111,Italian Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Sushi Inn,43.670081544354254,-79.39192647543254,Sushi Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,lululemon athletica,43.66968807389624,-79.3930844757461,Sporting Goods Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Windsor Arms Tea Room,43.6688623376814,-79.39077452813828,Tea Room
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Innis Cafe,43.665401003815745,-79.39971478706231,Café
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Alo Bar Yorkville,43.670356,-79.393598,Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Yorkville Village,43.671095704226914,-79.39441677077724,Shopping Mall
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,La Casa Del Habano Cigar Shop,43.670786281682574,-79.39272188293182,Smoke Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Cibo Wine Bar,43.670606822760355,-79.39369041343302,Wine Bar
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Kasa Moto,43.670352020485005,-79.39275996143195,Japanese Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Shoppers Drug Mart,43.668359,-79.396761,Pharmacy
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,MYNC,43.670878998783444,-79.39267651575204,Spa
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Chatime ????,43.667338321102626,-79.4006839362167,Bubble Tea Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,TNT,43.67122094859049,-79.39437876555134,Accessories Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Prada,43.66922311702334,-79.39199542248002,Accessories Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Yoco,43.67004063827107,-79.3921405904893,Dessert Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Toni & Guy,43.66844441317472,-79.39480835917645,Salon / Barbershop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Vidal Sassoon,43.67051366876922,-79.39469382457094,Cosmetics Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,J.Crew,43.66935860275889,-79.39203898280334,Clothing Store
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Beauty Boutique by Shoppers Drug Mart,43.668206974779444,-79.39687215423464,Cosmetics Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Starbucks,43.66982347816562,-79.3921314664905,Coffee Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Hart House Gym,43.66417202442517,-79.39488839857401,Gym
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Opus Restaurant,43.66917767656106,-79.39724118726546,American Restaurant
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Goldstruck,43.670055560682655,-79.39219867052351,Café
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Starbucks,43.66898903518565,-79.39407034421077,Coffee Shop
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Second Cup Coffee Co.,43.66535,-79.398376,Café
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Royal Canadian Yacht Club,43.66870692322593,-79.39993886412725,Social Club
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Taddle Creek Park,43.66999014108493,-79.3984908002113,Park
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,The Fortunate Fox,43.667587,-79.40084,Pub
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Brennan Hall and Sorbara Auditorium,43.666624380904715,-79.38986770419339,College Auditorium
Bloor Street Culture Corridor,43.66708447235001,-79.39583778145001,Dessert Lady Cafe & Bakery,43.668533,-79.38995,Bakery
Bloor West Village,43.64785544977778,-79.48049638411112,DAVIDsTEA,43.65058422430476,-79.47885289769167,Tea Room
Bloor West Village,43.64785544977778,-79.48049638411112,The Good Fork,43.64956534036813,-79.48402270694602,Food
Bloor West Village,43.64785544977778,-79.48049638411112,The One That Got Away,43.64984188412754,-79.48261453424496,Fish & Chips Shop
Bloor West Village,43.64785544977778,-79.48049638411112,Baka Gallery Cafe,43.65103966439781,-79.47760530158712,Café
Bloor West Village,43.64785544977778,-79.48049638411112,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant
Bloor West Village,43.64785544977778,-79.48049638411112,Fat Bastard Burrito,43.6497791550768,-79.48289414342419,Burrito Place
Bloor West Village,43.64785544977778,-79.48049638411112,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
Bloor West Village,43.64785544977778,-79.48049638411112,Queen's Pasta Café,43.65070658803776,-79.47797787214411,Italian Restaurant
Bloor West Village,43.64785544977778,-79.48049638411112,Coffee Tree Roastery,43.64964735112305,-79.48343639040918,Café
Bloor West Village,43.64785544977778,-79.48049638411112,Bread & Roses Bakery Cafe,43.651194318292276,-79.47665677628656,Bakery
Bloor West Village,43.64785544977778,-79.48049638411112,Max's Market,43.65052462233729,-79.47914453187883,Gourmet Shop
Bloor West Village,43.64785544977778,-79.48049638411112,Asa Sushi,43.64990164450559,-79.4846109228881,Sushi Restaurant
Bloor West Village,43.64785544977778,-79.48049638411112,Wibke's Espresso Bar,43.64913158497341,-79.48480237071465,Coffee Shop
Bloor West Village,43.64785544977778,-79.48049638411112,Bryden's Pub,43.64925890136825,-79.4846509607823,Pub
Bloor West Village,43.64785544977778,-79.48049638411112,Falafel World,43.649800784968164,-79.48272777159343,Falafel Restaurant
Bloor West Village,43.64785544977778,-79.48049638411112,Zaza Espresso Bar & Gelato,43.65110626640462,-79.4777101044724,Café
Bloor West Village,43.64785544977778,-79.48049638411112,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
Bloor West Village,43.64785544977778,-79.48049638411112,New Balance Toronto,43.65095377580209,-79.4773976977124,Shoe Store
Bloor West Village,43.64785544977778,-79.48049638411112,Shakey's Original Bar & Grill,43.6507708866875,-79.47758071386558,Gastropub
Bloor West Village,43.64785544977778,-79.48049638411112,Simply Thai,43.65078180371,-79.47760089101641,Thai Restaurant
Bloor West Village,43.64785544977778,-79.48049638411112,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant
